new_index,base,ligand,solvent,concentration,temperature,yield,cost
1459,CsOPiv,PPh2Me,DMAc,0.153,90,1.36,0.109077609
1460,CsOPiv,GorlosPhos HBF4,DMAc,0.153,90,23.23,0.120195674
1461,CsOPiv,JackiePhos,DMAc,0.153,90,0.97,0.437737454
1462,CsOPiv,CgMe-PPh,DMAc,0.153,90,84.03,0.139729137
1463,CsOPiv,PPhMe2,DMAc,0.153,90,0.0,0.110329516
1464,KOAc,P(fur)3,BuCN,0.153,90,5.7,0.045962058
1465,KOAc,PPh2Me,BuCN,0.153,90,0.0,0.034676685
1466,KOAc,GorlosPhos HBF4,BuCN,0.153,90,5.26,0.045772092
1467,KOAc,JackiePhos,BuCN,0.153,90,24.05,0.363522315
1468,KOAc,CgMe-PPh,BuCN,0.153,90,19.99,0.065243382
1469,KOAc,PPhMe2,BuCN,0.153,90,0.0,0.035932514
1470,KOPiv,P(fur)3,BuCN,0.153,90,52.2,0.045224794000000006
1471,KOPiv,PPh2Me,BuCN,0.153,90,0.0,0.033582385
1472,KOPiv,GorlosPhos HBF4,BuCN,0.153,90,14.99,0.044752500999999986
1473,KOPiv,JackiePhos,BuCN,0.153,90,22.3,0.362414578
1474,KOPiv,CgMe-PPh,BuCN,0.153,90,52.23,0.064396627
1475,KOPiv,PPhMe2,BuCN,0.153,90,0.0,0.034838214
1476,CsOAc,P(fur)3,BuCN,0.153,90,29.45,0.091644861
1477,CsOAc,PPh2Me,BuCN,0.153,90,0.0,0.080177131
1478,CsOAc,GorlosPhos HBF4,BuCN,0.153,90,16.44,0.09135838
1479,CsOAc,JackiePhos,BuCN,0.153,90,36.32,0.409116973
1480,CsOAc,CgMe-PPh,BuCN,0.153,90,63.2,0.111075602
1481,CsOAc,PPhMe2,BuCN,0.153,90,0.0,0.08143296
1482,CsOPiv,P(fur)3,BuCN,0.153,90,44.4,0.132632916
1483,CsOPiv,PPh2Me,BuCN,0.153,90,0.0,0.121050397
1484,CsOPiv,GorlosPhos HBF4,BuCN,0.153,90,18.19,0.132245083
1485,CsOPiv,JackiePhos,BuCN,0.153,90,16.91,0.449841205
1486,CsOPiv,CgMe-PPh,BuCN,0.153,90,36.73,0.151745627
1487,CsOPiv,PPhMe2,BuCN,0.153,90,0.0,0.122306226
1488,KOAc,P(fur)3,BuOAc,0.153,90,10.04,0.041843595
1489,KOAc,PPh2Me,BuOAc,0.153,90,0.0,0.030545517
1490,KOAc,GorlosPhos HBF4,BuOAc,0.153,90,0.0,0.041600537
1491,KOAc,JackiePhos,BuOAc,0.153,90,4.39,0.359231178
1492,KOAc,CgMe-PPh,BuOAc,0.153,90,16.83,0.061053388
1493,KOAc,PPhMe2,BuOAc,0.153,90,0.0,0.031801346
1494,KOPiv,P(fur)3,BuOAc,0.153,90,33.6,0.04088181
1495,KOPiv,PPh2Me,BuOAc,0.153,90,0.0,0.029451217
1496,KOPiv,GorlosPhos HBF4,BuOAc,0.153,90,5.65,0.040538016
1497,KOPiv,JackiePhos,BuOAc,0.153,90,5.68,0.358144134
1498,KOPiv,CgMe-PPh,BuOAc,0.153,90,22.65,0.059991823
1499,KOPiv,PPhMe2,BuOAc,0.153,90,0.0,0.030707046
1500,CsOAc,P(fur)3,BuOAc,0.153,90,34.6,0.08748218099999999
1501,CsOAc,PPh2Me,BuOAc,0.153,90,0.0,0.076045963
1502,CsOAc,GorlosPhos HBF4,BuOAc,0.153,90,4.16,0.087124381
1503,CsOAc,JackiePhos,BuOAc,0.153,90,3.38,0.404725944
1504,CsOAc,CgMe-PPh,BuOAc,0.153,90,31.58,0.106636797
1505,CsOAc,PPhMe2,BuOAc,0.153,90,0.0,0.07730179200000001
1506,CsOPiv,P(fur)3,BuOAc,0.153,90,25.64,0.128305051
1507,CsOPiv,PPh2Me,BuOAc,0.153,90,0.0,0.116919229
1508,CsOPiv,GorlosPhos HBF4,BuOAc,0.153,90,9.39,0.128027064
1509,CsOPiv,JackiePhos,BuOAc,0.153,90,2.77,0.445595779
1510,CsOPiv,CgMe-PPh,BuOAc,0.153,90,18.93,0.147438912
1511,CsOPiv,PPhMe2,BuOAc,0.153,90,0.0,0.118175058
1512,KOAc,P(fur)3,p-Xylene,0.153,90,10.66,0.035553567
1513,KOAc,PPh2Me,p-Xylene,0.153,90,0.0,0.024273053
1514,KOAc,GorlosPhos HBF4,p-Xylene,0.153,90,0.18,0.03532873
1515,KOAc,JackiePhos,p-Xylene,0.153,90,6.73,0.352958586
1516,KOAc,CgMe-PPh,p-Xylene,0.153,90,16.95,0.054748126
1517,KOAc,PPhMe2,p-Xylene,0.153,90,0.0,0.025528882000000003
1518,KOPiv,P(fur)3,p-Xylene,0.153,90,37.3,0.034556497
1519,KOPiv,PPh2Me,p-Xylene,0.153,90,0.0,0.023178753
1520,KOPiv,GorlosPhos HBF4,p-Xylene,0.153,90,2.49,0.034242861
1521,KOPiv,JackiePhos,p-Xylene,0.153,90,9.96,0.351876074
1522,KOPiv,CgMe-PPh,p-Xylene,0.153,90,20.67,0.053667403
1523,KOPiv,PPhMe2,p-Xylene,0.153,90,0.0,0.024434582000000003
1524,CsOAc,P(fur)3,p-Xylene,0.153,90,40.04,0.081161243
1525,CsOAc,PPh2Me,p-Xylene,0.153,90,0.0,0.069773499
1526,CsOAc,GorlosPhos HBF4,p-Xylene,0.153,90,1.65,0.080834541
1527,CsOAc,JackiePhos,p-Xylene,0.153,90,6.77,0.398459178
1528,CsOAc,CgMe-PPh,p-Xylene,0.153,90,44.22,0.100348101
1529,CsOAc,PPhMe2,p-Xylene,0.153,90,0.0,0.071029328
1530,CsOPiv,P(fur)3,p-Xylene,0.153,90,18.95,0.121957536
1531,CsOPiv,PPh2Me,p-Xylene,0.153,90,0.0,0.110646765
1532,CsOPiv,GorlosPhos HBF4,p-Xylene,0.153,90,0.93,0.121705179
1533,CsOPiv,JackiePhos,p-Xylene,0.153,90,9.32,0.439341751
1534,CsOPiv,CgMe-PPh,p-Xylene,0.153,90,13.02,0.141107495
1535,CsOPiv,PPhMe2,p-Xylene,0.153,90,0.0,0.111902594
1536,KOAc,P(fur)3,DMAc,0.153,105,32.04,0.034033947
1537,KOAc,PPh2Me,DMAc,0.153,105,3.79,0.022710901
1538,KOAc,GorlosPhos HBF4,DMAc,0.153,105,21.77,0.033817753
1539,KOAc,JackiePhos,DMAc,0.153,105,63.88,0.35154509700000003
1540,KOAc,CgMe-PPh,DMAc,0.153,105,87.0,0.053363987
1541,KOAc,PPhMe2,DMAc,0.153,105,0.0,0.023955804
1542,KOPiv,P(fur)3,DMAc,0.153,105,64.46,0.033033107
1543,KOPiv,PPh2Me,DMAc,0.153,105,2.77,0.021613661
1544,KOPiv,GorlosPhos HBF4,DMAc,0.153,105,72.45,0.032869553
1545,KOPiv,JackiePhos,DMAc,0.153,105,11.68,0.350300316
1546,KOPiv,CgMe-PPh,DMAc,0.153,105,98.49,0.05230281
1547,KOPiv,PPhMe2,DMAc,0.153,105,0.0,0.022861504
1548,CsOAc,P(fur)3,DMAc,0.153,105,52.56,0.079593548
1549,CsOAc,PPh2Me,DMAc,0.153,105,3.24,0.06820976200000001
1550,CsOAc,GorlosPhos HBF4,DMAc,0.153,105,59.83,0.079427918
1551,CsOAc,JackiePhos,DMAc,0.153,105,22.3,0.396925677
1552,CsOAc,CgMe-PPh,DMAc,0.153,105,100.0,0.098901909
1553,CsOAc,PPhMe2,DMAc,0.153,105,0.0,0.06945625
1554,CsOPiv,P(fur)3,DMAc,0.153,105,55.96,0.120476616
1555,CsOPiv,PPh2Me,DMAc,0.153,105,0.0,0.109073688
1556,CsOPiv,GorlosPhos HBF4,DMAc,0.153,105,76.34,0.120348779
1557,CsOPiv,JackiePhos,DMAc,0.153,105,2.84,0.437742845
1558,CsOPiv,CgMe-PPh,DMAc,0.153,105,100.0,0.139775175
1559,CsOPiv,PPhMe2,DMAc,0.153,105,0.0,0.110329516
1560,KOAc,P(fur)3,BuCN,0.153,105,11.61,0.046007436
1561,KOAc,PPh2Me,BuCN,0.153,105,0.0,0.034676685
1562,KOAc,GorlosPhos HBF4,BuCN,0.153,105,11.6,0.045820772
1563,KOAc,JackiePhos,BuCN,0.153,105,21.86,0.3635055
1564,KOAc,CgMe-PPh,BuCN,0.153,105,50.75,0.065479563
1565,KOAc,PPhMe2,BuCN,0.153,105,0.0,0.035932514
1566,KOPiv,P(fur)3,BuCN,0.153,105,57.68,0.045266870999999986
1567,KOPiv,PPh2Me,BuCN,0.153,105,0.0,0.033582385
1568,KOPiv,GorlosPhos HBF4,BuCN,0.153,105,30.77,0.044873663
1569,KOPiv,JackiePhos,BuCN,0.153,105,23.1,0.362420721
1570,KOPiv,CgMe-PPh,BuCN,0.153,105,69.2,0.064526925
1571,KOPiv,PPhMe2,BuCN,0.153,105,0.0,0.034838214
1572,CsOAc,P(fur)3,BuCN,0.153,105,31.29,0.091658989
1573,CsOAc,PPh2Me,BuCN,0.153,105,0.0,0.080177131
1574,CsOAc,GorlosPhos HBF4,BuCN,0.153,105,28.37,0.091449981
1575,CsOAc,JackiePhos,BuCN,0.153,105,32.74,0.409089485
1576,CsOAc,CgMe-PPh,BuCN,0.153,105,96.38,0.111330365
1577,CsOAc,PPhMe2,BuCN,0.153,105,0.0,0.08143296
1578,CsOPiv,P(fur)3,BuCN,0.153,105,52.69,0.132696569
1579,CsOPiv,PPh2Me,BuCN,0.153,105,0.0,0.121050397
1580,CsOPiv,GorlosPhos HBF4,BuCN,0.153,105,29.82,0.13233438
1581,CsOPiv,JackiePhos,BuCN,0.153,105,13.99,0.449818785
1582,CsOPiv,CgMe-PPh,BuCN,0.153,105,53.52,0.151874543
1583,CsOPiv,PPhMe2,BuCN,0.153,105,0.0,0.122306226
1584,KOAc,P(fur)3,BuOAc,0.153,105,14.19,0.041866937
1585,KOAc,PPh2Me,BuOAc,0.153,105,0.0,0.030545517
1586,KOAc,GorlosPhos HBF4,BuOAc,0.153,105,1.31,0.041607905
1587,KOAc,JackiePhos,BuOAc,0.153,105,6.18,0.359241246
1588,KOAc,CgMe-PPh,BuOAc,0.153,105,38.53,0.061175441
1589,KOAc,PPhMe2,BuOAc,0.153,105,0.0,0.031801346
1590,KOPiv,P(fur)3,BuOAc,0.153,105,36.7,0.040899246
1591,KOPiv,PPh2Me,BuOAc,0.153,105,0.0,0.029451217
1592,KOPiv,GorlosPhos HBF4,BuOAc,0.153,105,13.22,0.040580594
1593,KOPiv,JackiePhos,BuOAc,0.153,105,6.7,0.358149871
1594,KOPiv,CgMe-PPh,BuOAc,0.153,105,32.43,0.060046832
1595,KOPiv,PPhMe2,BuOAc,0.153,105,0.0,0.030707046
1596,CsOAc,P(fur)3,BuOAc,0.153,105,34.53,0.08748178699999999
1597,CsOAc,PPh2Me,BuOAc,0.153,105,0.0,0.076045963
1598,CsOAc,GorlosPhos HBF4,BuOAc,0.153,105,5.13,0.08712983699999999
1599,CsOAc,JackiePhos,BuOAc,0.153,105,4.09,0.404729937
1600,CsOAc,CgMe-PPh,BuOAc,0.153,105,50.69,0.106744282
1601,CsOAc,PPhMe2,BuOAc,0.153,105,0.0,0.07730179200000001
1602,CsOPiv,P(fur)3,BuOAc,0.153,105,27.05,0.128312981
1603,CsOPiv,PPh2Me,BuOAc,0.153,105,0.0,0.116919229
1604,CsOPiv,GorlosPhos HBF4,BuOAc,0.153,105,9.03,0.128025039
1605,CsOPiv,JackiePhos,BuOAc,0.153,105,3.13,0.445597804
1606,CsOPiv,CgMe-PPh,BuOAc,0.153,105,22.88,0.147461129
1607,CsOPiv,PPhMe2,BuOAc,0.153,105,0.0,0.118175058
1608,KOAc,P(fur)3,p-Xylene,0.153,105,11.69,0.035557326
1609,KOAc,PPh2Me,p-Xylene,0.153,105,0.0,0.024273053
1610,KOAc,GorlosPhos HBF4,p-Xylene,0.153,105,0.83,0.035331102
1611,KOAc,JackiePhos,p-Xylene,0.153,105,7.61,0.352961797
1612,KOAc,CgMe-PPh,p-Xylene,0.153,105,41.64,0.054838238
1613,KOAc,PPhMe2,p-Xylene,0.153,105,0.0,0.025528882000000003
1614,KOPiv,P(fur)3,p-Xylene,0.153,105,37.71,0.034557992999999995
1615,KOPiv,PPh2Me,p-Xylene,0.153,105,0.22,0.023179556
1616,KOPiv,GorlosPhos HBF4,p-Xylene,0.153,105,4.92,0.03425173
1617,KOPiv,JackiePhos,p-Xylene,0.153,105,12.77,0.35188633
1618,KOPiv,CgMe-PPh,p-Xylene,0.153,105,31.32,0.053706273
1619,KOPiv,PPhMe2,p-Xylene,0.153,105,0.0,0.024434582000000003
1620,CsOAc,P(fur)3,p-Xylene,0.153,105,53.25,0.081209456
1621,CsOAc,PPh2Me,p-Xylene,0.153,105,0.0,0.069773499
1622,CsOAc,GorlosPhos HBF4,p-Xylene,0.153,105,6.96,0.080853921
1623,CsOAc,JackiePhos,p-Xylene,0.153,105,10.93,0.398474361
1624,CsOAc,CgMe-PPh,p-Xylene,0.153,105,80.69,0.100481207
1625,CsOAc,PPhMe2,p-Xylene,0.153,105,0.0,0.071029328
1626,CsOPiv,P(fur)3,p-Xylene,0.153,105,15.44,0.121944725
1627,CsOPiv,PPh2Me,p-Xylene,0.153,105,0.0,0.110646765
1628,CsOPiv,GorlosPhos HBF4,p-Xylene,0.153,105,4.53,0.121718318
1629,CsOPiv,JackiePhos,p-Xylene,0.153,105,10.46,0.439345911
1630,CsOPiv,CgMe-PPh,p-Xylene,0.153,105,19.28,0.141130342
1631,CsOPiv,PPhMe2,p-Xylene,0.153,105,0.0,0.111902594
1632,KOAc,P(fur)3,DMAc,0.153,120,52.08,0.034091718
1633,KOAc,PPh2Me,DMAc,0.153,120,7.5,0.022721597000000003
1634,KOAc,GorlosPhos HBF4,DMAc,0.153,120,14.06,0.033795527
1635,KOAc,JackiePhos,DMAc,0.153,120,85.21,0.351606587
1636,KOAc,CgMe-PPh,DMAc,0.153,120,98.38,0.053396793
1637,KOAc,PPhMe2,DMAc,0.153,120,2.78,0.023963818
1638,KOPiv,P(fur)3,DMAc,0.153,120,78.93,0.033074821000000004
1639,KOPiv,PPh2Me,DMAc,0.153,120,2.64,0.021613286
1640,KOPiv,GorlosPhos HBF4,DMAc,0.153,120,61.33,0.032837496
1641,KOPiv,JackiePhos,DMAc,0.153,120,43.12,0.350390951
1642,KOPiv,CgMe-PPh,DMAc,0.153,120,99.81,0.052306615999999986
1643,KOPiv,PPhMe2,DMAc,0.153,120,0.0,0.022861504
1644,CsOAc,P(fur)3,DMAc,0.153,120,74.3,0.07965622
1645,CsOAc,PPh2Me,DMAc,0.153,120,2.33,0.068207139
1646,CsOAc,GorlosPhos HBF4,DMAc,0.153,120,40.26,0.079371502
1647,CsOAc,JackiePhos,DMAc,0.153,120,39.57,0.396975463
1648,CsOAc,CgMe-PPh,DMAc,0.153,120,99.22,0.098899661
1649,CsOAc,PPhMe2,DMAc,0.153,120,2.79,0.069464293
1650,CsOPiv,P(fur)3,DMAc,0.153,120,68.17,0.120511814
1651,CsOPiv,PPh2Me,DMAc,0.153,120,10.49,0.109103928
1652,CsOPiv,GorlosPhos HBF4,DMAc,0.153,120,54.83,0.12028677
1653,CsOPiv,JackiePhos,DMAc,0.153,120,5.65,0.437750945
1654,CsOPiv,CgMe-PPh,DMAc,0.153,120,92.19,0.139752661
1655,CsOPiv,PPhMe2,DMAc,0.153,120,0.0,0.110329516
1656,KOAc,P(fur)3,BuCN,0.153,120,3.04,0.045941634
1657,KOAc,PPh2Me,BuCN,0.153,120,0.0,0.034676685
1658,KOAc,GorlosPhos HBF4,BuCN,0.153,120,19.95,0.045884884
1659,KOAc,JackiePhos,BuCN,0.153,120,20.72,0.363496747
1660,KOAc,CgMe-PPh,BuCN,0.153,120,80.86,0.065710753
1661,KOAc,PPhMe2,BuCN,0.153,120,0.0,0.035932514
1662,KOPiv,P(fur)3,BuCN,0.153,120,53.11,0.045231781
1663,KOPiv,PPh2Me,BuCN,0.153,120,0.0,0.033582385
1664,KOPiv,GorlosPhos HBF4,BuCN,0.153,120,45.37,0.044985764
1665,KOPiv,JackiePhos,BuCN,0.153,120,20.51,0.362400834
1666,KOPiv,CgMe-PPh,BuCN,0.153,120,80.65,0.06461484099999999
1667,KOPiv,PPhMe2,BuCN,0.153,120,0.0,0.034838214
1668,CsOAc,P(fur)3,BuCN,0.153,120,30.17,0.09165039
1669,CsOAc,PPh2Me,BuCN,0.153,120,0.0,0.080177131
1670,CsOAc,GorlosPhos HBF4,BuCN,0.153,120,36.46,0.091512098
1671,CsOAc,JackiePhos,BuCN,0.153,120,27.41,0.40904856
1672,CsOAc,CgMe-PPh,BuCN,0.153,120,99.98,0.111358006
1673,CsOAc,PPhMe2,BuCN,0.153,120,0.0,0.08143296
1674,CsOPiv,P(fur)3,BuCN,0.153,120,49.48,0.132671922
1675,CsOPiv,PPh2Me,BuCN,0.153,120,0.0,0.121050397
1676,CsOPiv,GorlosPhos HBF4,BuCN,0.153,120,39.2,0.132406402
1677,CsOPiv,JackiePhos,BuCN,0.153,120,13.79,0.449817249
1678,CsOPiv,CgMe-PPh,BuCN,0.153,120,71.81,0.152014977
1679,CsOPiv,PPhMe2,BuCN,0.153,120,0.0,0.122306226
1680,KOAc,P(fur)3,BuOAc,0.153,120,13.12,0.041860919
1681,KOAc,PPh2Me,BuOAc,0.153,120,0.0,0.030545517
1682,KOAc,GorlosPhos HBF4,BuOAc,0.153,120,8.2,0.041646658
1683,KOAc,JackiePhos,BuOAc,0.153,120,6.48,0.359242934
1684,KOAc,CgMe-PPh,BuOAc,0.153,120,52.47,0.061253848
1685,KOAc,PPhMe2,BuOAc,0.153,120,0.0,0.031801346
1686,KOPiv,P(fur)3,BuOAc,0.153,120,31.43,0.040869605
1687,KOPiv,PPh2Me,BuOAc,0.153,120,0.0,0.029451217
1688,KOPiv,GorlosPhos HBF4,BuOAc,0.153,120,26.48,0.040655175
1689,KOPiv,JackiePhos,BuOAc,0.153,120,6.87,0.358150828
1690,KOPiv,CgMe-PPh,BuOAc,0.153,120,45.73,0.060121638
1691,KOPiv,PPhMe2,BuOAc,0.153,120,0.0,0.030707046
1692,CsOAc,P(fur)3,BuOAc,0.153,120,53.61,0.087589104
1693,CsOAc,PPh2Me,BuOAc,0.153,120,0.0,0.076045963
1694,CsOAc,GorlosPhos HBF4,BuOAc,0.153,120,23.3,0.087232035
1695,CsOAc,JackiePhos,BuOAc,0.153,120,4.87,0.404734325
1696,CsOAc,CgMe-PPh,BuOAc,0.153,120,62.33,0.106809752
1697,CsOAc,PPhMe2,BuOAc,0.153,120,1.8,0.077311916
1698,CsOPiv,P(fur)3,BuOAc,0.153,120,21.09,0.128279459
1699,CsOPiv,PPh2Me,BuOAc,0.153,120,0.0,0.116919229
1700,CsOPiv,GorlosPhos HBF4,BuOAc,0.153,120,22.22,0.12809922699999998
1701,CsOPiv,JackiePhos,BuOAc,0.153,120,3.18,0.445598085
1702,CsOPiv,CgMe-PPh,BuOAc,0.153,120,26.69,0.147482559
1703,CsOPiv,PPhMe2,BuOAc,0.153,120,0.0,0.118175058
1704,KOAc,P(fur)3,p-Xylene,0.153,120,11.99,0.035558421
1705,KOAc,PPh2Me,p-Xylene,0.153,120,0.0,0.024273053
1706,KOAc,GorlosPhos HBF4,p-Xylene,0.153,120,4.87,0.035345847
1707,KOAc,JackiePhos,p-Xylene,0.153,120,7.88,0.35296278299999995
1708,KOAc,CgMe-PPh,p-Xylene,0.153,120,60.29,0.054906306
1709,KOAc,PPhMe2,p-Xylene,0.153,120,0.0,0.025528882000000003
1710,KOPiv,P(fur)3,p-Xylene,0.153,120,23.8,0.034507225
1711,KOPiv,PPh2Me,p-Xylene,0.153,120,0.0,0.023178753
1712,KOPiv,GorlosPhos HBF4,p-Xylene,0.153,120,17.56,0.034297863
1713,KOPiv,JackiePhos,p-Xylene,0.153,120,13.33,0.351888374
1714,KOPiv,CgMe-PPh,p-Xylene,0.153,120,44.47,0.053754267
1715,KOPiv,PPhMe2,p-Xylene,0.153,120,0.0,0.024434582000000003
1716,CsOAc,P(fur)3,p-Xylene,0.153,120,53.02,0.081208617
1717,CsOAc,PPh2Me,p-Xylene,0.153,120,0.0,0.069773499
1718,CsOAc,GorlosPhos HBF4,p-Xylene,0.153,120,11.49,0.080870455
1719,CsOAc,JackiePhos,p-Xylene,0.153,120,10.77,0.398473777
1720,CsOAc,CgMe-PPh,p-Xylene,0.153,120,91.19,0.100519529
1721,CsOAc,PPhMe2,p-Xylene,0.153,120,0.0,0.071029328
1722,CsOPiv,P(fur)3,p-Xylene,0.153,120,14.29,0.121940528
1723,CsOPiv,PPh2Me,p-Xylene,0.153,120,1.6,0.110652605
1724,CsOPiv,GorlosPhos HBF4,p-Xylene,0.153,120,8.39,0.121732406
1725,CsOPiv,JackiePhos,p-Xylene,0.153,120,13.34,0.439356423
1726,CsOPiv,CgMe-PPh,p-Xylene,0.153,120,19.13,0.141129795
1727,CsOPiv,PPhMe2,p-Xylene,0.153,120,0.0,0.111902594
